"Price","Entire_Place","Bedrooms","Beds","Bathrooms","Amenities","Accommodates","Cleanliness_Rating","Host_Communication_Rating","Superhost"
250,"Entire",1,1,1,44,2,4.8,5,"f"
253,"Entire",1,1,1,34,3,4.72,4.94,"t"
280,"Entire",1,1,1,10,2,4.5,5,"f"
300,"Entire",1,2,1,44,4,4.78,4.73,"f"
53,"Shared",1,1,1.5,58,2,4.86,4.85,"t"
189,"Entire",3,3,1.5,38,6,4.8,5,"f"
170,"Entire",1,3,1,16,4,4.67,4.67,"f"
161,"Entire",2,2,1,39,4,4.9,5,"t"
55,"Shared",1,1,1,39,1,5,5,"t"
369,"Entire",3,3,1.5,55,6,4.83,4.83,"t"
243,"Entire",2,3,1,51,4,5,5,"f"
289,"Entire",1,2,1,54,2,5,4.5,"t"
175,"Entire",4,5,2,55,8,4.7,5,"t"
46,"Shared",1,1,1,38,1,4.5,5,"t"
170,"Entire",3,3,2.5,39,6,5,5,"f"
82,"Entire",1,1,1,45,1,4.33,5,"f"
490,"Entire",3,4,1,48,7,4.61,5,"f"
159,"Shared",1,2,1,29,4,4.5,4.94,"f"
130,"Entire",1,2,1,46,4,5,5,"f"
215,"Entire",1,1,1,50,2,4.38,5,"f"
160,"Entire",1,1,2,28,4,4,5,"f"
65,"Shared",1,1,1.5,45,2,4.92,4.92,"f"
356,"Entire",2,3,2,50,5,4.45,4.65,"f"
115,"Entire",1,1,1,50,2,5,5,"f"
225,"Entire",1,2,1,21,2,4.8,4.86,"f"
150,"Entire",1,2,1,42,3,4.6,5,"f"
414,"Entire",2,3,1,58,6,4.88,5,"f"
75,"Entire",1,1,1,37,1,5,5,"t"
299,"Entire",2,2,2,25,4,4.5,4.5,"f"
65,"Shared",1,3,2,35,2,3.4,4.6,"f"
305,"Entire",1,1,1,52,2,4.82,5,"f"
103,"Shared",1,1,1,40,2,5,5,"t"
360,"Entire",2,2,2,36,4,4.83,4.83,"f"
201,"Entire",2,2,1,34,4,5,5,"f"
62,"Shared",1,1,1,39,2,4.88,4.93,"t"
118,"Entire",1,1,1,19,2,5,5,"f"
700,"Entire",4,4,2.5,55,8,5,5,"t"
83,"Shared",1,1,1,41,2,5,5,"t"
126,"Shared",1,1,1,33,1,5,5,"f"
140,"Entire",2,2,1,48,4,4,4,"t"
80,"Shared",1,1,1.5,62,3,1,1,"f"
258,"Entire",3,4,1,40,6,4.68,4.75,"f"
125,"Shared",1,1,1,33,2,4.6,4.6,"t"
118,"Entire",2,2,1,22,4,5,5,"f"
493,"Entire",3,3,3.5,43,6,5,5,"f"
44,"Shared",1,1,2,74,1,4.5,5,"t"
135,"Entire",1,2,1,16,4,5,5,"f"
45,"Shared",1,1,2,69,1,5,5,"t"
90,"Shared",1,1,1.5,46,2,4.71,4.97,"t"
292,"Shared",1,1,1,73,2,4.82,5,"t"
48,"Shared",1,4,1,1,1,2,4,"f"
50,"Shared",1,4,1,13,1,5,5,"f"
85,"Entire",1,1,1,39,2,5,5,"t"
154,"Shared",1,1,1,49,4,4.72,4.97,"f"
194,"Shared",1,1,1,50,3,4.77,4.77,"f"
599,"Entire",3,4,1,47,8,4.94,5,"t"
110,"Shared",1,1,1,27,2,4.67,4.75,"f"
350,"Entire",2,3,2,71,6,5,5,"t"
363,"Entire",1,2,1,46,3,4.9,5,"t"
40,"Shared",1,1,2,70,1,5,4.8,"t"
297,"Entire",3,3,2.5,59,7,4.61,4.94,"t"
242,"Entire",1,1,1,43,2,4.75,4.67,"f"
422,"Entire",2,2,2,29,5,4.76,5,"f"
52,"Entire",1,1,1,29,1,3,5,"f"
190,"Entire",2,2,1.5,50,4,4.79,5,"t"
297,"Entire",5,5,4,62,8,5,5,"f"
250,"Entire",1,1,1,20,3,5,5,"t"
176,"Entire",2,2,1.5,45,6,5,5,"f"
500,"Entire",3,4,2,62,8,4.9,5,"f"
284,"Entire",1,1,1,44,2,4,4.27,"f"
209,"Entire",1,1,1,46,2,4.69,5,"f"
186,"Entire",1,1,1,36,2,4.71,5,"f"
207,"Entire",2,2,2,20,4,5,5,"t"
219,"Entire",1,1,1.5,31,2,4.94,5,"t"
167,"Entire",1,1,1,40,2,4.9,5,"t"
139,"Entire",1,1,1,46,2,5,5,"t"
386,"Entire",1,1,1,41,2,4.43,4.86,"f"
367,"Entire",2,2,2,35,4,4.92,5,"t"
257,"Entire",1,1,1,30,2,4.5,4.5,"f"
150,"Shared",1,2,1,51,3,4.55,4.91,"t"
347,"Entire",1,2,1,59,3,4.9,5,"t"
43,"Shared",1,1,1,18,2,5,5,"f"
46,"Shared",1,1,1,32,1,4.88,4.98,"t"
259,"Entire",1,1,1,50,2,4.94,4.94,"t"
207,"Entire",2,2,1,46,3,4.64,4.57,"f"
150,"Entire",1,1,1,47,2,4.94,4.98,"f"
172,"Shared",1,1,1.5,47,2,5,5,"t"
564,"Entire",3,3,2,37,6,4.88,5,"t"
155,"Shared",1,1,1.5,47,2,5,5,"t"
105,"Entire",1,1,1,29,2,4,5,"f"
305,"Entire",2,2,1,45,5,4.92,5,"f"
266,"Entire",1,1,1,82,4,4.84,4.89,"t"
174,"Shared",1,1,1.5,47,2,4.88,4.75,"t"
65,"Entire",1,1,1,13,2,5,5,"f"
96,"Shared",1,1,1.5,9,2,4,4.5,"f"
287,"Entire",1,1,1,44,3,4.54,4.76,"f"
91,"Shared",1,2,1,45,4,4.85,5,"t"
174,"Entire",1,2,1,49,3,5,5,"f"
533,"Entire",2,2,1.5,53,4,5,5,"t"
228,"Entire",3,3,1,42,4,4.75,5,"t"
229,"Entire",1,1,1,36,2,4.9,5,"f"
56,"Shared",1,1,1,18,1,5,5,"f"
199,"Entire",2,3,1,27,6,4.57,4.74,"f"
435,"Entire",1,1,1,46,2,4.52,4.52,"f"
199,"Entire",1,1,1,45,2,4.94,4.94,"t"
215,"Entire",2,2,2,29,4,5,5,"f"
261,"Entire",1,1,1.5,48,2,5,5,"f"
111,"Entire",1,2,1,41,4,4.38,4.62,"f"
113,"Shared",1,1,1,5,1,1,2,"f"
60,"Shared",1,1,1,11,2,5,5,"f"
68,"Shared",1,1,1,48,1,5,5,"t"
268,"Entire",1,1,1,46,2,4.5,5,"f"
582,"Entire",2,3,2,51,6,3,3,"f"
762,"Entire",2,3,2,52,6,4,4,"f"
101,"Shared",1,1,1,40,2,5,5,"t"
93,"Entire",1,1,1,19,2,4,5,"f"
100,"Shared",1,1,1,32,2,5,4.75,"f"
195,"Entire",1,1,2,59,3,5,5,"t"
80,"Shared",1,1,1,32,2,4.66,4.91,"t"
46,"Shared",1,5,1,60,1,4.67,5,"t"
217,"Entire",3,4,2,49,5,5,5,"f"
108,"Shared",1,2,1,59,2,4.79,4.91,"t"
293,"Entire",1,1,1,59,2,4.96,5,"t"
90,"Shared",1,2,3,54,5,2,3,"f"
259,"Shared",1,1,1,14,2,5,4.86,"t"
48,"Shared",1,1,1,27,1,4.67,5,"f"
174,"Shared",1,1,1.5,57,2,4.97,5,"f"
90,"Shared",1,1,1,61,3,4.93,4.96,"t"
136,"Entire",1,2,1,44,2,5,5,"f"
50,"Shared",1,1,1,8,1,5,5,"f"
263,"Entire",3,4,2,49,6,5,5,"f"
271,"Entire",2,3,1,48,3,5,5,"f"
399,"Entire",4,4,3.5,52,10,4.94,5,"t"
134,"Entire",2,3,1,42,4,5,5,"f"
47,"Shared",1,1,1,12,1,2,5,"f"
150,"Entire",1,1,1,73,4,4.67,5,"t"
80,"Shared",1,1,1.5,19,1,4.75,4.75,"f"
300,"Entire",2,3,2,53,4,5,5,"f"
357,"Entire",2,3,2,54,4,5,5,"f"
174,"Shared",1,1,1,36,2,4.94,5,"t"
410,"Entire",1,3,1,39,4,5,4.94,"t"
109,"Entire",1,2,1,19,4,4.5,5,"f"
250,"Entire",1,2,1,31,4,5,5,"f"
414,"Entire",2,2,2,47,2,4.8,4.8,"f"
123,"Shared",1,2,1,44,4,4.72,4.8,"t"
556,"Entire",5,6,3.5,41,10,4.64,4.93,"t"
140,"Entire",1,1,1,47,2,4.5,5,"f"
203,"Entire",1,2,1,50,3,4.7,4.95,"t"
258,"Entire",1,1,1,46,2,4.32,4.64,"t"
70,"Shared",1,1,1.5,44,2,4.67,4.87,"f"
45,"Shared",1,1,1,14,1,4.75,4.75,"f"
326,"Entire",2,3,2,54,4,5,5,"f"
70,"Entire",1,2,1,45,2,4.75,4.25,"f"
40,"Shared",1,1,1,15,1,4.44,4.75,"f"
164,"Entire",1,2,1,63,2,5,5,"t"
485,"Entire",4,5,3,53,10,4.36,4.45,"t"
399,"Entire",3,4,1,51,6,4.25,4.58,"f"
413,"Entire",2,3,1,57,5,5,5,"f"
60,"Shared",1,1,1.5,49,2,5,4,"t"
191,"Entire",2,3,1,54,3,5,5,"f"
200,"Entire",2,2,2,16,4,5,5,"t"
471,"Entire",1,2,1,49,5,5,5,"f"
300,"Entire",1,1,1,57,3,4.91,5,"t"
41,"Shared",1,1,1,14,1,5,5,"f"
175,"Shared",1,2,1,44,4,5,5,"t"
65,"Shared",1,1,1,38,1,5,5,"f"
466,"Entire",2,3,1,41,5,4.89,5,"t"
124,"Entire",1,2,1,46,4,4.64,4.86,"f"
167,"Entire",2,5,1.5,44,10,4.1,4.3,"f"
63,"Shared",1,1,1,45,2,4.59,4.85,"t"
49,"Shared",1,1,1,37,1,4.86,4.97,"t"
229,"Entire",1,1,1,48,2,5,5,"t"
350,"Entire",3,3,2,67,4,5,5,"f"
342,"Entire",2,3,1,44,4,4.87,4.8,"f"
80,"Shared",1,1,1,36,2,4.9,4.8,"t"
499,"Entire",3,3,1.5,66,7,5,5,"f"
110,"Entire",2,2,1,44,4,4,5,"f"
158,"Entire",1,2,1,53,2,5,5,"f"
60,"Shared",1,1,1,11,2,5,4.67,"f"
80,"Shared",1,2,1.5,44,4,4.67,5,"t"
390,"Entire",4,3,2,24,7,4.67,5,"f"
94,"Shared",1,2,1,47,3,4.72,4.78,"f"
266,"Shared",3,3,2,51,8,4.91,4.91,"t"
120,"Entire",1,1,1,19,2,4,5,"f"
75,"Shared",1,1,1,35,2,4.67,4.83,"t"
229,"Shared",1,6,3,50,3,5,5,"f"
198,"Entire",2,3,1,37,4,4.89,5,"f"
350,"Entire",1,1,1,8,2,4.4,4.7,"f"
201,"Entire",3,4,1,63,6,4.67,5,"f"
117,"Shared",1,2,1,28,2,4.81,4.9,"f"
70,"Shared",1,1,1.5,20,2,5,4,"f"
274,"Entire",1,2,1,59,3,5,5,"f"
119,"Shared",1,2,1,34,3,4.59,4.98,"f"
110,"Shared",1,1,1,30,4,5,5,"f"
750,"Entire",3,3,3.5,53,6,5,5,"t"
115,"Shared",1,1,1,31,1,4.86,4.9,"f"
293,"Entire",2,3,2,39,6,4.68,4.77,"f"
419,"Entire",3,4,2,81,6,4.9,4.9,"f"
119,"Shared",1,2,1,31,4,4.62,4.92,"f"
80,"Shared",1,1,1,13,2,4.75,4.94,"f"
55,"Shared",1,1,1,50,2,4.83,5,"t"
204,"Shared",1,2,1,54,4,4.79,4.79,"t"
143,"Shared",1,1,1,54,2,4.84,5,"t"
220,"Shared",1,2,1,36,5,5,5,"f"
273,"Entire",1,2,1,51,4,4.8,4.93,"t"
364,"Entire",1,2,1,57,2,4.91,4.91,"t"
427,"Entire",3,4,2,74,8,4.94,4.91,"t"
256,"Shared",1,1,1,20,2,4.84,4.96,"t"
65,"Shared",1,2,1,13,2,5,5,"t"
279,"Shared",1,1,1,39,2,4.85,4.81,"t"
345,"Entire",2,3,2,17,5,4.75,4.94,"t"
160,"Shared",1,1,1.5,42,2,4.61,4.89,"t"
380,"Entire",2,2,1,41,4,4.96,5,"t"
109,"Entire",1,1,1,41,2,4.33,5,"f"
201,"Entire",1,2,1,47,2,5,5,"t"
212,"Entire",1,1,1,46,2,4.72,4.96,"t"
176,"Entire",3,3,2,47,5,4.92,5,"t"
95,"Shared",1,1,1,46,2,4.5,4.93,"f"
279,"Shared",1,1,1,40,2,4.67,5,"f"
136,"Shared",1,1,1,72,2,5,5,"t"
143,"Entire",1,1,1,25,2,4.85,4.94,"t"
125,"Entire",1,1,1,53,2,4.8,4.3,"f"
285,"Entire",1,1,2,58,2,5,5,"f"
135,"Shared",1,1,1,59,2,4,4.8,"f"
265,"Entire",1,2,1,51,4,5,4.93,"t"
398,"Entire",2,2,1,26,4,5,5,"f"
155,"Shared",1,1,1,28,2,4.8,5,"t"
139,"Shared",1,2,1,36,4,4.65,4.88,"f"
126,"Shared",1,1,1,4,2,5,5,"t"
343,"Entire",1,1,1,39,2,4.83,5,"f"
99,"Shared",1,2,1,35,2,4.64,4.94,"f"
265,"Entire",1,1,1,28,2,5,5,"t"
129,"Entire",1,1,1,34,2,4.83,4.91,"t"
50,"Shared",1,1,1,31,2,5,5,"t"
444,"Entire",2,3,2,62,6,4.4,4.5,"f"
79,"Shared",1,1,1,16,2,4.5,5,"f"
145,"Entire",1,1,1,11,2,5,5,"f"
410,"Entire",1,1,1,46,2,5,3,"f"
52,"Shared",1,1,1,40,2,5,5,"t"
161,"Entire",3,4,1.5,79,7,5,5,"t"
250,"Entire",3,3,2,65,6,5,5,"t"
100,"Shared",1,1,1,48,2,4.29,4.82,"f"
120,"Shared",1,1,1,31,2,4.81,4.95,"f"
200,"Entire",1,1,1,71,3,5,5,"t"
250,"Entire",1,1,1,64,3,4.92,5,"f"
293,"Entire",1,1,1,49,2,4.83,4.89,"t"
75,"Shared",1,1,1.5,40,2,4.43,5,"t"
48,"Shared",1,1,1,11,2,4,5,"f"
85,"Entire",1,1,1,15,2,4.5,5,"t"
450,"Entire",3,2,3.5,70,5,5,5,"f"
250,"Entire",1,2,1,41,4,4.73,4.92,"f"
388,"Entire",2,3,2,53,6,3.5,5,"f"
119,"Entire",1,1,1,38,2,4.92,4.97,"t"
194,"Entire",2,2,1,41,5,4.87,4.92,"t"
235,"Entire",2,2,1,65,3,5,4.98,"t"
326,"Shared",1,2,2,24,4,4.75,4.63,"f"
105,"Entire",1,1,1,56,3,5,5,"f"
489,"Entire",2,2,2,51,4,5,5,"f"
218,"Entire",1,1,1,48,2,4.78,4.7,"f"
333,"Entire",2,2,2,64,4,4.75,5,"f"
125,"Shared",1,1,1,62,2,5,4.97,"t"
150,"Entire",1,2,1,41,4,5,5,"f"
299,"Entire",1,1,1,46,3,4.93,4.87,"t"
199,"Entire",1,2,1,44,2,5,5,"f"
421,"Shared",1,4,1,39,4,4.75,5,"f"
169,"Shared",1,1,1.5,29,2,4.64,4.92,"t"
160,"Shared",1,1,1.5,50,2,4.87,4.96,"t"
120,"Shared",1,1,1,31,2,5,5,"f"
315,"Entire",2,2,1.5,59,4,5,5,"t"
209,"Entire",3,3,2,24,6,5,5,"t"
165,"Entire",2,2,2,17,3,5,5,"f"
120,"Entire",1,1,1,19,2,5,5,"t"
105,"Entire",2,2,1,15,4,2,3,"f"
99,"Shared",1,1,1,27,9,5,5,"t"
80,"Shared",1,1,1,16,2,5,5,"f"
130,"Entire",2,2,2,14,2,5,5,"f"
255,"Entire",1,2,1,61,4,5,5,"t"
230,"Entire",3,3,1,57,6,4.57,5,"t"
231,"Shared",2,2,2,15,4,4.67,4.44,"f"
531,"Entire",2,2,2,57,5,4.4,5,"t"
216,"Entire",1,1,1,50,3,4.68,4.79,"t"
342,"Entire",2,3,1,62,4,4.75,5,"t"
99,"Entire",1,1,1,45,2,5,5,"f"
215,"Entire",3,3,1,46,5,4.73,4.33,"f"
140,"Shared",1,1,1,33,2,5,5,"t"
271,"Entire",1,1,1,54,3,4.83,4.89,"t"
222,"Entire",1,2,1,56,2,4.93,4.96,"t"
146,"Shared",1,1,1,33,2,4.38,4.95,"f"
251,"Entire",3,3,2.5,46,6,4.12,4.71,"f"
142,"Shared",1,1,1,33,2,4.66,4.97,"f"
85,"Entire",2,3,1,37,4,5,5,"f"
70,"Shared",1,1,1.5,47,2,5,5,"f"
376,"Entire",3,3,2,13,5,4.33,3.67,"f"
164,"Shared",1,1,1,35,2,4.7,4.93,"f"
638,"Entire",3,3,2.5,57,4,5,5,"f"
145,"Entire",1,1,1,31,2,4.91,4.91,"f"
279,"Entire",2,3,2,56,6,4.94,4.94,"t"
57,"Entire",1,1,1,16,1,5,5,"t"
429,"Entire",4,4,2.5,39,8,4.82,4.91,"t"
285,"Entire",1,1,1.5,57,2,4.93,4.98,"t"
106,"Entire",3,3,1,38,6,5,5,"f"
91,"Shared",1,1,1,37,2,4.9,5,"t"
270,"Entire",1,2,1,22,3,4.7,4.91,"t"
90,"Entire",1,2,1,42,4,5,5,"f"
95,"Entire",1,2,1,46,4,4,5,"f"
350,"Entire",2,2,1,38,4,4.93,4.95,"t"
150,"Shared",1,1,1,21,1,5,5,"f"
374,"Entire",2,2,1,67,4,4.78,4.85,"t"
120,"Entire",1,1,1,35,2,5,5,"t"
176,"Shared",1,1,1.5,29,2,4.74,4.91,"t"
220,"Entire",1,2,1,45,4,4.98,4.94,"t"
270,"Entire",1,2,1,47,2,4.77,4.81,"t"
289,"Entire",4,5,2,54,9,4.76,5,"t"
170,"Shared",1,1,1.5,30,2,4.76,4.93,"t"
150,"Entire",1,2,1,50,2,4.8,5,"t"
521,"Entire",2,2,2,18,4,4.67,5,"f"
141,"Entire",1,1,1,31,2,4.63,5,"f"
246,"Entire",1,1,1,12,2,4.86,5,"f"
225,"Shared",2,2,1,57,6,5,5,"t"
222,"Entire",1,1,1,54,3,5,4.88,"t"
48,"Shared",1,1,1,7,1,4,5,"f"
121,"Entire",1,2,1,39,4,5,5,"f"
117,"Shared",1,1,1,16,1,4,4,"f"
410,"Entire",1,1,1,50,4,5,5,"t"
100,"Shared",1,1,1,32,2,5,4.6,"f"
60,"Shared",1,1,1,32,2,5,5,"t"
90,"Shared",1,1,1,30,2,4.93,4.96,"t"
219,"Entire",2,2,1,22,4,4,5,"f"
905,"Entire",2,5,2.5,59,10,4.38,4.44,"f"
270,"Entire",2,3,1.5,55,5,4.71,4.86,"f"
305,"Entire",1,1,1,52,3,4.75,5,"t"
110,"Entire",2,2,1,40,4,4,5,"f"
70,"Shared",1,1,1.5,20,2,5,4.5,"f"
336,"Entire",2,3,1,64,6,4.89,4.89,"t"
125,"Entire",1,2,1,56,3,5,5,"f"
85,"Shared",1,1,1,50,2,4.9,4.87,"t"
59,"Shared",1,1,1.5,30,1,5,5,"t"
213,"Entire",1,2,1,55,4,5,5,"t"
306,"Entire",1,1,1,30,2,4.8,5,"t"
231,"Entire",1,2,1,50,4,4.92,4.96,"t"
316,"Entire",2,2,2,61,4,4.38,4.5,"t"
113,"Shared",1,1,1,43,2,5,4.67,"f"
125,"Entire",1,1,1,6,2,4.5,4,"f"
223,"Entire",4,4,2,60,8,4.95,4.97,"t"
246,"Entire",1,1,1,61,3,4.89,4.89,"t"
90,"Entire",1,1,1,8,2,4,4.5,"f"
404,"Entire",4,4,3.5,51,8,4.89,4.96,"t"
236,"Entire",1,1,1,16,3,5,4.75,"f"
82,"Entire",2,3,1,37,3,5,5,"t"
150,"Entire",1,2,2,25,6,4.5,5,"f"
84,"Shared",1,1,1,33,1,4.62,4.98,"f"
150,"Entire",3,2,2,62,5,5,5,"f"
315,"Entire",1,1,1,70,3,5,5,"f"
250,"Shared",1,6,3,55,6,5,5,"f"
247,"Entire",1,1,1,53,3,4.89,4.89,"t"
284,"Entire",3,3,1.5,47,6,4.84,5,"f"
102,"Entire",1,1,1,53,2,4.98,4.93,"t"
184,"Entire",1,1,1,19,2,4.94,5,"f"
304,"Entire",1,2,1,32,4,4.95,5,"f"
110,"Entire",1,2,1,46,4,4.93,4.67,"t"
73,"Entire",1,1,1,58,2,4.91,5,"t"
250,"Entire",1,1,1,37,2,4.88,5,"f"
144,"Entire",1,1,1,24,2,4.85,4.9,"f"
204,"Entire",1,1,1,61,4,4.87,4.8,"t"
80,"Shared",1,1,2,50,2,4.5,5,"f"
60,"Shared",1,1,2,51,2,5,5,"f"
280,"Entire",2,3,2,40,6,4.47,4.58,"f"
87,"Entire",1,1,1,47,2,5,5,"f"
48,"Shared",1,1,1,10,2,3.5,3.5,"f"
125,"Entire",1,1,1,38,2,4.5,5,"f"
228,"Shared",1,1,1,14,2,4.92,4.97,"t"
411,"Entire",2,3,1,46,5,5,4.94,"t"
81,"Shared",1,1,1,30,2,4.95,5,"t"
99,"Entire",1,1,1.5,12,2,4.88,5,"f"
147,"Entire",2,6,1,58,12,5,5,"t"
229,"Shared",1,1,2,45,2,5,5,"t"
85,"Entire",2,2,1,33,3,5,5,"f"
126,"Entire",2,2,1,26,4,4.17,4.67,"f"
226,"Entire",1,2,1,51,4,5,5,"t"
244,"Entire",1,1,1,75,2,5,5,"t"
105,"Shared",1,1,1.5,54,1,4.82,4.95,"t"
118,"Entire",1,1,1,25,3,5,5,"t"
700,"Entire",3,3,3.5,50,6,5,5,"f"
699,"Entire",3,4,2.5,68,6,5,5,"t"
190,"Entire",2,3,1,70,5,4.57,4.64,"f"
147,"Entire",2,6,1,58,12,5,5,"t"
246,"Shared",1,1,1,17,3,5,4.88,"t"
200,"Shared",1,1,1,29,2,4.78,4.83,"t"
147,"Entire",2,6,1,57,12,5,5,"t"
305,"Entire",2,4,2,12,5,5,5,"f"
78,"Shared",1,1,1,45,1,4.87,5,"t"
104,"Shared",1,1,1,51,4,4.97,5,"t"
272,"Entire",1,1,1,38,3,4.37,4.79,"f"
199,"Entire",1,2,1,29,3,5,5,"f"
400,"Entire",4,3,3.5,62,6,5,5,"f"
75,"Entire",1,1,1,35,2,4.67,5,"f"
116,"Shared",1,1,1.5,23,1,4.38,4.92,"f"
181,"Shared",1,1,1,60,2,5,5,"t"
200,"Entire",3,3,1,40,5,4.82,4.94,"f"
49,"Shared",1,1,1,11,2,3.67,3,"f"
476,"Entire",3,3,1,56,16,4.43,4.86,"t"
180,"Entire",2,2,1,67,4,4.83,5,"t"
220,"Entire",1,1,1,42,4,5,5,"f"
96,"Entire",1,2,1,45,4,5,5,"f"
211,"Entire",1,2,1,29,4,4.71,5,"t"
276,"Entire",4,6,2,50,7,4.71,4.71,"f"
80,"Shared",1,1,1,56,2,5,5,"t"
175,"Entire",1,1,1,37,3,4.83,4.92,"t"
350,"Shared",3,3,2,52,6,4.8,4.9,"f"
109,"Shared",1,1,1,47,2,3.75,4,"f"
217,"Entire",3,3,1,34,7,4.94,5,"t"
300,"Entire",3,3,2.5,51,6,5,5,"f"
106,"Entire",1,1,1,10,3,4,4,"f"
275,"Entire",1,1,2,54,4,4.46,4.93,"t"
145,"Entire",2,2,1,7,4,5,5,"f"
214,"Entire",1,1,1,45,2,4.55,4.82,"f"
183,"Entire",2,2,2,30,4,4.5,5,"f"
373,"Entire",3,3,1,55,5,4.95,5,"t"
313,"Entire",3,3,1,51,5,4,5,"t"
327,"Entire",1,2,1,49,4,4.57,4.83,"f"
245,"Entire",1,1,1,43,2,4.44,4.75,"f"
225,"Entire",1,2,1,48,4,4.56,4.76,"f"
120,"Entire",1,1,1,50,2,3.67,4.33,"t"
260,"Entire",1,1,1,51,2,4.91,4.91,"f"
116,"Shared",1,1,3,13,2,5,5,"f"
207,"Entire",1,2,1,46,2,4.32,4.8,"f"
54,"Shared",1,2,1,40,1,5,5,"t"
150,"Entire",2,2,1,58,4,5,5,"f"
50,"Shared",1,1,1,39,1,5,5,"t"
246,"Shared",1,7,2.5,67,10,4.8,4.9,"t"
409,"Entire",2,2,2,43,6,5,5,"f"
341,"Entire",3,3,1,44,5,4.79,4.93,"t"
279,"Entire",1,1,1,62,3,4.8,5,"f"
140,"Entire",1,1,1,24,2,4.6,4.6,"t"
108,"Shared",1,1,1,23,2,4.91,5,"f"
45,"Shared",1,1,2,20,1,4.75,4.63,"t"
306,"Entire",1,2,1,68,4,4.91,5,"t"
347,"Entire",2,3,1,59,6,4.91,4.98,"t"
152,"Shared",1,2,1,46,3,4.65,4.85,"f"
350,"Entire",3,3,1,15,4,5,5,"f"
781,"Entire",2,3,2,45,5,4,5,"f"
120,"Shared",1,1,1,18,2,5,5,"t"
249,"Entire",3,3,1,35,6,5,4.82,"f"
337,"Entire",1,2,1,53,4,4.48,4.89,"f"
289,"Entire",3,3,2,48,8,4.86,5,"t"
120,"Entire",1,2,1,49,2,4.75,5,"f"
111,"Entire",1,2,1.5,51,3,5,5,"f"
332,"Entire",1,1,1,29,2,4.56,4.88,"t"
157,"Entire",1,1,1.5,25,2,4.62,4.69,"f"
372,"Entire",2,2,1.5,21,4,5,5,"f"
85,"Entire",1,1,1,31,2,5,5,"f"
149,"Entire",1,1,1,31,2,4.89,4.78,"t"
200,"Entire",1,1,1,17,2,5,4,"f"
320,"Entire",1,1,1,46,2,5,4.83,"t"
38,"Shared",1,1,1,50,2,5,5,"t"
367,"Entire",2,2,1.5,46,4,4.67,4.87,"f"
39,"Shared",1,1,1,45,2,4.33,5,"t"
291,"Shared",1,3,2,48,5,4.91,4.91,"f"
234,"Entire",1,1,1,46,3,4.77,4.77,"t"
683,"Entire",2,2,2,45,6,4.41,4.78,"f"
119,"Shared",1,1,1,61,2,5,5,"f"
399,"Entire",1,1,1,42,4,4.83,4.86,"t"
254,"Entire",2,4,1,44,4,4.63,4.84,"f"
267,"Entire",2,2,2,15,4,5,4,"f"
155,"Shared",1,1,1,17,1,5,5,"f"
62,"Shared",1,1,1.5,54,2,5,5,"t"
95,"Entire",1,1,1,44,2,5,5,"f"
237,"Entire",1,2,1,42,3,4.56,4.84,"t"
216,"Entire",1,1,1,20,2,5,5,"f"
299,"Entire",1,2,1,45,3,4,4.63,"f"
195,"Entire",1,1,1,11,2,3.67,4.67,"f"
266,"Entire",1,2,1,45,3,3.94,4.88,"f"
263,"Entire",1,1,1,54,2,4.93,5,"t"
225,"Entire",1,1,1,53,3,4,4,"f"
58,"Shared",1,1,1,19,2,4,5,"f"
135,"Shared",1,1,1,45,2,5,5,"t"
247,"Entire",2,3,1,45,5,4.8,4.87,"f"
75,"Shared",1,1,1,11,2,4.76,4.95,"t"
155,"Entire",2,2,1,57,4,5,5,"f"
178,"Entire",2,2,2,17,4,5,5,"f"
103,"Entire",1,1,1,48,2,5,5,"f"
39,"Shared",1,1,0,14,1,5,5,"t"
420,"Entire",2,2,2,63,5,5,5,"f"
127,"Shared",2,2,1,60,4,4.89,4.98,"t"
711,"Entire",3,4,2.5,14,6,4.9,5,"f"
288,"Entire",3,3,2.5,52,8,4.71,5,"t"
90,"Entire",1,1,1,30,2,4.67,5,"f"
67,"Entire",1,1,1,13,1,5,5,"f"
238,"Entire",2,2,1,41,4,5,5,"f"
662,"Entire",2,2,2,63,5,5,4.94,"t"
445,"Entire",2,3,1,73,6,5,4.73,"t"
147,"Entire",2,6,1,56,12,5,5,"t"
320,"Entire",1,2,1,44,4,4.12,4.88,"f"
285,"Entire",1,1,1,45,3,4.53,4.82,"t"
147,"Entire",2,6,1,56,12,5,5,"t"
234,"Shared",1,3,1,60,6,5,5,"t"
147,"Entire",2,6,1,55,12,5,5,"t"
67,"Shared",1,1,1,67,2,4,5,"f"
265,"Entire",1,1,1,45,2,5,4.96,"t"
366,"Entire",1,2,1,56,3,4.79,4.96,"t"
163,"Entire",2,2,2,12,4,5,5,"t"
106,"Entire",1,2,1,44,3,4.95,5,"t"
57,"Shared",1,1,1,66,1,4.67,4.67,"f"
56,"Shared",1,1,1,62,2,4,5,"f"
504,"Entire",2,2,1,44,4,4.79,4.86,"f"
62,"Entire",1,1,1,21,2,5,5,"t"
100,"Entire",1,2,1,57,3,5,5,"f"
488,"Entire",2,3,2,41,5,4.94,4.94,"t"
528,"Entire",2,2,2,48,4,4.85,4.95,"t"
150,"Entire",1,1,1,14,2,4.67,5,"t"
56,"Entire",1,1,1,38,1,4.33,4.67,"f"
121,"Entire",2,2,1,45,2,4.5,5,"t"
